il,ilce_id,ilce,mahalle_id,mahalle
Adana,114,Tufanbeyli,45339,Istiklal
Adana,114,Tufanbeyli,138844,Karsavuran
Adana,114,Tufanbeyli,45936,Kayapinar
Adana,114,Tufanbeyli,144912,Kayarcik
Adana,114,Tufanbeyli,45466,Kirazliyurt
Adana,114,Tufanbeyli,140765,Koçcağiz
Adana,114,Tufanbeyli,45418,Ortaköy
Adana,114,Tufanbeyli,45447,Pekmezli
Adana,114,Tufanbeyli,45943,Pinarlar
Adana,114,Tufanbeyli,146692,Şar
Adana,114,Tufanbeyli,45944,Taşpinar
Adana,114,Tufanbeyli,45351,Tozlu
Adana,114,Tufanbeyli,45934,Yamanli
Adana,114,Tufanbeyli,45452,Yenicami
Adana,114,Tufanbeyli,45978,Yeşilova
Adana,115,Yumurtalik,144586,Akdeniz
Adana,115,Yumurtalik,45963,Akyuva
Adana,115,Yumurtalik,45729,Asmali
Adana,115,Yumurtalik,142244,Ayas
Adana,115,Yumurtalik,45219,Aydin
Adana,115,Yumurtalik,45477,Ayvalik
Adana,115,Yumurtalik,45203,Demirtaş
Adana,115,Yumurtalik,45717,Dervişiye
Adana,115,Yumurtalik,45605,Deveciuşaği
Adana,115,Yumurtalik,140469,Forlar-Göbeören
Adana,115,Yumurtalik,45479,Gölovasi
Adana,115,Yumurtalik,46140,Hamzali
Adana,115,Yumurtalik,45582,Haylazli
Adana,115,Yumurtalik,141443,Hunutlu
Adana,115,Yumurtalik,45794,Kaldirim
Adana,115,Yumurtalik,45610,Karahacili
Adana,115,Yumurtalik,139132,Kemalpaşa
Adana,115,Yumurtalik,144367,Kirmizidam
Adana,115,Yumurtalik,45981,Narliören
Adana,115,Yumurtalik,142848,Ören
Adana,115,Yumurtalik,139643,Ramazanli
Adana,115,Yumurtalik,146845,Sadiye
Adana,115,Yumurtalik,145525,Şeyhganem
Adana,115,Yumurtalik,143652,Tahiriye
Adana,115,Yumurtalik,45670,Yeniköy
Adana,115,Yumurtalik,45386,Yumurtalik
Adana,115,Yumurtalik,45102,Zeytinbeli
Adana,116,Yüreğir,126686,Abdioğlu
Adana,116,Yüreğir,126691,Ağzibüyük
Adana,116,Yüreğir,126688,Akdam
Adana,116,Yüreğir,126689,Akpinar
Adana,116,Yüreğir,126728,Ali Hocali
Adana,116,Yüreğir,126687,Araplar(Sağdiçli)
Adana,116,Yüreğir,126690,Aydincik
Adana,116,Yüreğir,204479,Balcali
Adana,116,Yüreğir,126692,Belören
Adana,116,Yüreğir,145596,Beyköy
Adana,116,Yüreğir,126695,Çağirkanli
Adana,116,Yüreğir,126694,Camili
Adana,116,Yüreğir,181275,Çamlibel
Adana,116,Yüreğir,126697,Çelemli
Adana,116,Yüreğir,126693,Cine
Adana,116,Yüreğir,145422,Cirrik
Adana,116,Yüreğir,126696,Çotlu
Adana,116,Yüreğir,126684,Cumhuriyet
Adana,116,Yüreğir,204564,Dağci
Adana,116,Yüreğir,126698,Danişment
Adana,116,Yüreğir,126699,Dedepinari
Adana,116,Yüreğir,126700,Denizkuyusu
Adana,116,Yüreğir,47845,Eğriağaç
Adana,116,Yüreğir,126701,Frenkoğlu(Esenler)
Adana,116,Yüreğir,206878,Geçitli/Cumhuriyet
Adana,116,Yüreğir,126702,Gemisura(Düzce)
Adana,116,Yüreğir,47946,Gökçeli
Adana,116,Yüreğir,126703,Gökvelioğlu
Adana,116,Yüreğir,45341,Gümüşyazi
Adana,116,Yüreğir,207386,Güzel Cumhuriyet
Adana,116,Yüreğir,126729,Haci Ali
Adana,116,Yüreğir,126704,Havraniye(Geçitli)
Adana,116,Yüreğir,126705,Havutlu
Adana,116,Yüreğir,126706,Herekli
Adana,116,Yüreğir,205327,Incirlik Köyü
Adana,116,Yüreğir,126708,Innapli(Yukariçiçekli)
Adana,116,Yüreğir,126707,Ismaliye(Köklüce)
Adana,116,Yüreğir,126713,Kadiköy
Adana,116,Yüreğir,45226,Kamişli
Adana,116,Yüreğir,126712,Kapulu
Adana,116,Yüreğir,126633,Karşiyaka
Adana,116,Yüreğir,126709,Kayarli
Adana,116,Yüreğir,204010,Kiremithane
Adana,116,Yüreğir,45209,Köprügözü
Adana,116,Yüreğir,126634,Köprülü
Adana,116,Yüreğir,126711,Kumrulu(Karaahmetli)
Adana,116,Yüreğir,126710,Kütüklü
Adana,116,Yüreğir,126715,Mihmandar(Doğankent)
Adana,116,Yüreğir,126714,Misis(Yakapinar)
Adana,116,Yüreğir,204686,Mutlu
Adana,116,Yüreğir,126716,Nacarli(Kaşlica)
Adana,116,Yüreğir,126717,Paşaköy
Adana,116,Yüreğir,126719,Şahinağa
Adana,116,Yüreğir,181120,Şehit Erkut Akbay
Adana,116,Yüreğir,126685,Seyhan
Adana,116,Yüreğir,126720,Şeyhmurat
Adana,116,Yüreğir,126718,Solakli
Adana,116,Yüreğir,204670,Suluca
Adana,116,Yüreğir,126722,Taşçi
Adana,116,Yüreğir,126721,Tuzsuzoğlu
Adana,116,Yüreğir,181244,Ulubatli Hasan
Adana,116,Yüreğir,45147,Yalnizca
Adana,116,Yüreğir,45756,Yenice
Adana,116,Yüreğir,126723,Yeniköy
Adana,116,Yüreğir,126725,Yerdelen
Adana,116,Yüreğir,145345,Yeşilli Hüseyin Fakili
Adana,116,Yüreğir,126724,Yunusoğlu
Adana,116,Yüreğir,204470,Yürekli
Adana,116,Yüreğir,126726,Zağarli
Adana,116,Yüreğir,126727,Ziyanli
Adiyaman,118,Besni,205856,15 Temmuz Şehitler
Adiyaman,118,Besni,165492,Akdurak Köyü
Adiyaman,118,Besni,165493,Akkuyu Köyü
Adiyaman,118,Besni,205672,Aktepe Köyü
Adiyaman,118,Besni,206333,Ali Erdemoğlu
Adiyaman,118,Besni,165494,Aliçli Köyü
Adiyaman,118,Besni,165556,Aşaği Sarhan
Adiyaman,118,Besni,165495,Aşağiçöplü Köyü
Adiyaman,118,Besni,165496,Aşağisöğütlü Köyü
Adiyaman,118,Besni,165497,Atmali Köyü
Adiyaman,118,Besni,165498,Başli Köyü
Adiyaman,118,Besni,165499,Beşkoz Köyü
Adiyaman,118,Besni,165500,Beşyol Köyü
Adiyaman,118,Besni,165501,Boncuk Köyü
Adiyaman,118,Besni,203267,Boybeyipinari Köyü
Adiyaman,118,Besni,165502,Burunçayir Köyü
Adiyaman,118,Besni,165504,Çakalli Köyü
Adiyaman,118,Besni,165505,Çakirhüyük Köyü
Adiyaman,118,Besni,165503,Camuzcu Köyü
Adiyaman,118,Besni,165558,Çat
Adiyaman,118,Besni,165506,Çaykaya Köyü
Adiyaman,118,Besni,165507,Çilboğaz Köyü
Adiyaman,118,Besni,165557,Ciritmeydan
Adiyaman,118,Besni,165508,Çomak Köyü
Adiyaman,118,Besni,165509,Çorak Köyü
Adiyaman,118,Besni,165539,Cumhuriyet/Şambayat Köyü
Adiyaman,118,Besni,205673,Dikilitaş Köyü
Adiyaman,118,Besni,165510,Doğankaya Köyü
Adiyaman,118,Besni,165559,Dumlupinar
Adiyaman,118,Besni,165511,Eğerli Köyü
Adiyaman,118,Besni,206334,Erdemoğlu
Adiyaman,118,Besni,165512,Eskiköy Köyü
Adiyaman,118,Besni,165540,Fatih/Şambayat Köyü
Adiyaman,118,Besni,165513,Güneykaş Köyü
Adiyaman,118,Besni,205674,Güzelyurt Köyü
Adiyaman,118,Besni,165514,Haci Halil Köyü
Adiyaman,118,Besni,165515,Harmanardi Köyü
Adiyaman,118,Besni,165516,Incearaplar Köyü
Adiyaman,118,Besni,165517,Karagüveç Köyü
Adiyaman,118,Besni,165518,Karalar Köyü
Adiyaman,118,Besni,165519,Kargali Köyü
Adiyaman,118,Besni,165520,Kesecik Köyü
Adiyaman,118,Besni,165521,Kesmetepe Köyü
Adiyaman,118,Besni,165522,Kizilhisar Köyü
Adiyaman,118,Besni,165523,Kizilin Köyü
Adiyaman,118,Besni,205675,Kizilkaya Köyü
Adiyaman,118,Besni,165524,Kizilpinar Köyü
Adiyaman,118,Besni,165525,Konuklu Köyü
Adiyaman,118,Besni,165560,Korupinar
Adiyaman,118,Besni,165526,Köseceli Köyü
Adiyaman,118,Besni,165527,Kurugöl Köyü
Adiyaman,118,Besni,165528,Kutluca Köyü
Adiyaman,118,Besni,165529,Kuzevleri Köyü
Adiyaman,118,Besni,205676,Ören Köyü
Adiyaman,118,Besni,165530,Oyali Köyü
Adiyaman,118,Besni,165531,Oyratli Köyü
Adiyaman,118,Besni,165561,Pinarbaşi
Adiyaman,118,Besni,165532,Pinarbaşi Köyü
Adiyaman,118,Besni,165542,Şambayat Köyü
Adiyaman,118,Besni,165541,Şambayat/Menderes
Adiyaman,118,Besni,203268,Şambayat/Yenimahalle Köyü
Adiyaman,118,Besni,165533,Sarikaya Köyü
Adiyaman,118,Besni,165534,Sariyaprak Köyü
Adiyaman,118,Besni,165535,Sayveren Köyü
Adiyaman,118,Besni,165536,Suvarli/Adalet Köyü
Adiyaman,118,Besni,165537,Suvarli/Cumhuriyet Köyü
Adiyaman,118,Besni,165538,Suvarli/Hürriyet Köyü
Adiyaman,118,Besni,165543,Taşliyazi Köyü
Adiyaman,118,Besni,165544,Tekağaç Köyü
Adiyaman,118,Besni,165545,Tetirli Köyü
Adiyaman,118,Besni,165546,Toklu Köyü
Adiyaman,118,Besni,165548,Üçgöz Köyü
Adiyaman,118,Besni,165547,Uzunkuyu Köyü
Adiyaman,118,Besni,165549,Yayikli Köyü
Adiyaman,118,Besni,165550,Yazibeydili Köyü
Adiyaman,118,Besni,165551,Yazikarakuyu Köyü
Adiyaman,118,Besni,165552,Yelbasti Köyü
Adiyaman,118,Besni,165562,Yenibesni
Adiyaman,118,Besni,165553,Yeniköy Köyü
Adiyaman,118,Besni,165554,Yoldüzü Köyü
Adiyaman,118,Besni,165563,Yukarisarhan
Adiyaman,118,Besni,165555,Yukarisöğütlü Köyü
Adiyaman,119,Çelikhan,165564,Altintaş Köyü
Adiyaman,119,Çelikhan,165580,Başpinar
Adiyaman,119,Çelikhan,203895,Başpinar-Afet
Adiyaman,119,Çelikhan,165581,Bistikan
Adiyaman,119,Çelikhan,45968,Bozgedik Köyü
Adiyaman,119,Çelikhan,165582,Cami
Adiyaman,119,Çelikhan,165566,Çampinar Köyü
Adiyaman,119,Çelikhan,165567,Fatih Köyü
Adiyaman,119,Çelikhan,45975,Gölbaği Köyü
Adiyaman,119,Çelikhan,165569,Izci Köyü
Adiyaman,119,Çelikhan,165570,Kalecik Köyü
Adiyaman,119,Çelikhan,165571,Karaçayir Köyü
Adiyaman,119,Çelikhan,165572,Karagöl Köyü
Adiyaman,119,Çelikhan,165573,Korucak Köyü
Adiyaman,119,Çelikhan,45843,Köseuşaği Köyü
Adiyaman,119,Çelikhan,165574,Mutlu Köyü
Adiyaman,119,Çelikhan,165583,Pinarbaşi/Aktaş
Adiyaman,119,Çelikhan,165584,Pinarbaşi/Balikburnu
Adiyaman,119,Çelikhan,165585,Pinarbaşi/Cami
Adiyaman,119,Çelikhan,165586,Pinarbaşi/Çamliyayla
Adiyaman,119,Çelikhan,165587,Pinarbaşi/Hacilar
Adiyaman,119,Çelikhan,165588,Pinarbaşi/Inönü
Adiyaman,119,Çelikhan,165589,Pinarbaşi/Kaya
Adiyaman,119,Çelikhan,165590,Pinarbaşi/Kurudere
Adiyaman,119,Çelikhan,165575,Recep Köyü
Adiyaman,119,Çelikhan,165576,Taşdamlar Köyü
Adiyaman,119,Çelikhan,165577,Yağizatli Köyü
Adiyaman,119,Çelikhan,205734,Yeşilova Köyü
Adiyaman,119,Çelikhan,165578,Yeşiltepe Köyü
Adiyaman,119,Çelikhan,165579,Yeşilyayla Köyü
Adiyaman,120,Gerger,165591,Açma Köyü
Adiyaman,120,Gerger,165592,Ağaçli Köyü
Adiyaman,120,Gerger,165593,Aşağidağlica Köyü
Adiyaman,120,Gerger,165594,Beşgöze Köyü
Adiyaman,120,Gerger,165595,Beybostan Köyü
Adiyaman,120,Gerger,165596,Budakli Köyü
Adiyaman,120,Gerger,165597,Burçakli Köyü
Adiyaman,120,Gerger,165599,Çamiçi Köyü
Adiyaman,120,Gerger,165598,Cevizpinar Köyü
Adiyaman,120,Gerger,165600,Çifthisar Köyü
Adiyaman,120,Gerger,165601,Çobanpinar Köyü
Adiyaman,120,Gerger,165602,Dağdeviren Köyü
Adiyaman,120,Gerger,165603,Dallarca Köyü
Adiyaman,120,Gerger,165604,Demirtaş Köyü
Adiyaman,120,Gerger,165605,Eskikent Köyü
Adiyaman,120,Gerger,165606,Geçitli Köyü
Adiyaman,120,Gerger,165607,Gölyurt Köyü
Adiyaman,120,Gerger,165608,Gönen Köyü
Adiyaman,120,Gerger,165609,Gözpinar Köyü
Adiyaman,120,Gerger,165610,Gümüşkaşik Köyü
Adiyaman,120,Gerger,165611,Gündoğdu Köyü
Adiyaman,120,Gerger,165612,Güngörmüş Köyü
Adiyaman,120,Gerger,165613,Gürgenli Köyü
Adiyaman,120,Gerger,165614,Güzelsu Köyü
Adiyaman,120,Gerger,165615,Kaşyazi Köyü
Adiyaman,120,Gerger,165616,Kesertaş Köyü
Adiyaman,120,Gerger,165617,Kiliç Köyü
Adiyaman,120,Gerger,165621,Köklüce Köyü
Adiyaman,120,Gerger,165618,Konacik Köyü
Adiyaman,120,Gerger,165619,Korulu Köyü
Adiyaman,120,Gerger,165620,Koşarlar Köyü
Adiyaman,120,Gerger,165622,Kütüklü Köyü
Adiyaman,120,Gerger,165636,Merkez
Adiyaman,120,Gerger,165623,Nakişli Köyü
Adiyaman,120,Gerger,165624,Onevler Köyü
Adiyaman,120,Gerger,165625,Ortaca Köyü
Adiyaman,120,Gerger,165626,Oymakli Köyü
Adiyaman,120,Gerger,165627,Saraycik Köyü
Adiyaman,120,Gerger,165628,Seyitmahmut Köyü
Adiyaman,120,Gerger,165629,Sutepe Köyü
Adiyaman,120,Gerger,165630,Üçkaya Köyü
Adiyaman,120,Gerger,165631,Yağmurlu Köyü
Adiyaman,120,Gerger,165632,Yayladali Köyü
Adiyaman,120,Gerger,165633,Yenibardak Köyü
Adiyaman,120,Gerger,165637,Yenimahalle
Adiyaman,120,Gerger,165634,Yeşilyurt Köyü
Adiyaman,120,Gerger,165635,Yukaridağlica Köyü
Adiyaman,121,Gölbaşı,165638,Akçabel Köyü
Adiyaman,121,Gölbaşı,45894,Akçakaya Köyü
Adiyaman,121,Gölbaşı,165639,Aktoprak Köyü
Adiyaman,121,Gölbaşı,165640,Aşaği Azapli Köyü
Adiyaman,121,Gölbaşı,45862,Aşaği Azapli-Eski Köyü
Adiyaman,121,Gölbaşı,165641,Aşaği Karakuyu Köyü
Adiyaman,121,Gölbaşı,45852,Aşaği Nasirli Köyü
Adiyaman,121,Gölbaşı,165676,Asfalt
Adiyaman,121,Gölbaşı,165642,Bağlarbaşi Köyü
Adiyaman,121,Gölbaşı,165643,Balkar Köyü
Adiyaman,121,Gölbaşı,203765,Balkar/Afet Köyü
Adiyaman,121,Gölbaşı,165644,Balkar/Asfalt Köyü
Adiyaman,121,Gölbaşı,165645,Balkar/Cumhuriyet Köyü
Adiyaman,121,Gölbaşı,165646,Belören Köyü
Adiyaman,121,Gölbaşı,165647,Belören/Cumhuriyet Köyü
Adiyaman,121,Gölbaşı,165648,Cankara Köyü
Adiyaman,121,Gölbaşı,165649,Çatalağaç Köyü
Adiyaman,121,Gölbaşı,165650,Çataltepe Köyü
Adiyaman,121,Gölbaşı,46073,Çataltepe/Eski Köyü
Adiyaman,121,Gölbaşı,46256,Çelik- Eski Köyü
Adiyaman,121,Gölbaşı,165651,Çelik Köyü
Adiyaman,121,Gölbaşı,165677,Cumhuriyet
Adiyaman,121,Gölbaşı,165652,Gedikli Köyü
Adiyaman,121,Gölbaşı,165653,Hacilar Köyü
Adiyaman,121,Gölbaşı,165654,Hamzalar Köyü
Adiyaman,121,Gölbaşı,165655,Harmanli Köyü
Adiyaman,121,Gölbaşı,165657,Harmanli/Çakmak Köyü
Adiyaman,121,Gölbaşı,165656,Harmanli/Cumhuriyet Köyü
Adiyaman,121,Gölbaşı,165658,Harmanli/Kalemkaş Köyü
Adiyaman,121,Gölbaşı,165659,Harmanli/Yeni Köyü
Adiyaman,121,Gölbaşı,165660,Haydarli Köyü
Adiyaman,121,Gölbaşı,165661,Inekli Köyü
Adiyaman,121,Gölbaşı,165662,Karabahşili Köyü
Adiyaman,121,Gölbaşı,165663,Karaburun Köyü
Adiyaman,121,Gölbaşı,46195,Karaburun/Eski Köyü
Adiyaman,121,Gölbaşı,165664,Kösüklü Köyü
Adiyaman,121,Gölbaşı,165665,Küçükören Köyü
Adiyaman,121,Gölbaşı,165666,Meydan Köyü
Adiyaman,121,Gölbaşı,165668,Örenli Köyü
Adiyaman,121,Gölbaşı,165667,Ozan Köyü
Adiyaman,121,Gölbaşı,165669,Savran Köyü
Adiyaman,121,Gölbaşı,165670,Yarbaşi Köyü
Adiyaman,121,Gölbaşı,165671,Yaylacik Köyü
Adiyaman,121,Gölbaşı,165678,Yeni
Adiyaman,121,Gölbaşı,165672,Yeniköy Köyü
Adiyaman,121,Gölbaşı,165673,Yukari Çöplü Köyü
Adiyaman,121,Gölbaşı,165674,Yukari Karakuyu Köyü
Adiyaman,121,Gölbaşı,165675,Yukari Nasirli Köyü
Adiyaman,122,Kahta,165679,Adali Köyü
Adiyaman,122,Kahta,165680,Akdoğan Köyü
Adiyaman,122,Kahta,165681,Akincilar Köyü
Adiyaman,122,Kahta,165682,Alidam Köyü
Adiyaman,122,Kahta,165683,Arili Köyü
Adiyaman,122,Kahta,165747,Atatürk
Adiyaman,122,Kahta,165684,Aydinpinar Köyü
Adiyaman,122,Kahta,165685,Bağbaşi Köyü
Adiyaman,122,Kahta,165686,Bağlar Köyü
Adiyaman,122,Kahta,165687,Balli Köyü
Adiyaman,122,Kahta,165748,Bayraktar
Adiyaman,122,Kahta,165688,Belenli Köyü
Adiyaman,122,Kahta,165689,Belveren Köyü
Adiyaman,122,Kahta,165690,Boğazkaya Köyü
Adiyaman,122,Kahta,165693,Bölükyayla Köyü
Adiyaman,122,Kahta,165691,Bostanli Köyü
Adiyaman,122,Kahta,165692,Bozpinar Köyü
Adiyaman,122,Kahta,165694,Burmapinar Köyü
Adiyaman,122,Kahta,165695,Büyükbağ Köyü
Adiyaman,122,Kahta,205594,Büyükbejyan Köyü
Adiyaman,122,Kahta,165696,Büyükbey Köyü
Adiyaman,122,Kahta,165697,Çakireşme Köyü
Adiyaman,122,Kahta,165698,Çaltili Köyü
Adiyaman,122,Kahta,165749,Cami
Adiyaman,122,Kahta,165699,Çataltepe Köyü
Adiyaman,122,Kahta,165700,Çaybaşi Köyü
Adiyaman,122,Kahta,165701,Çiralik Köyü
Adiyaman,122,Kahta,165702,Çobanli Köyü
Adiyaman,122,Kahta,165703,Çukurtaş Köyü
Adiyaman,122,Kahta,165750,Cumhuriyet
Adiyaman,122,Kahta,165704,Damlacik Köyü
Adiyaman,122,Kahta,165705,Dardoğan Köyü
Adiyaman,122,Kahta,165706,Doluca Köyü
Adiyaman,122,Kahta,165707,Dot Köyü
Adiyaman,122,Kahta,165708,Dumlu Köyü
Adiyaman,122,Kahta,165709,Durak Köyü
Adiyaman,122,Kahta,165710,Eceler Köyü
Adiyaman,122,Kahta,165711,Ekinci Köyü
Adiyaman,122,Kahta,165712,Erikdere Köyü
Adiyaman,122,Kahta,165713,Erikli Köyü
Adiyaman,122,Kahta,165714,Eskitaş Köyü
Adiyaman,122,Kahta,165751,Firat
Adiyaman,122,Kahta,165752,Gazi
Adiyaman,122,Kahta,165715,Geldibuldu Köyü
Adiyaman,122,Kahta,165753,Girne
Adiyaman,122,Kahta,165716,Göceri Köyü
Adiyaman,122,Kahta,165717,Gökçe Köyü
Adiyaman,122,Kahta,165718,Gölgeli Köyü
Adiyaman,122,Kahta,165719,Güdülge Köyü
Adiyaman,122,Kahta,165720,Güzelçay Köyü
Adiyaman,122,Kahta,207367,Hamzalar
Adiyaman,122,Kahta,165754,Hürriyet
Adiyaman,122,Kahta,165721,Ikizce Köyü
Adiyaman,122,Kahta,165722,Karadut Köyü
Adiyaman,122,Kahta,207486,Karaman Köyü
Adiyaman,122,Kahta,165755,Karşiyaka
Adiyaman,122,Kahta,165723,Kavakli Köyü
Adiyaman,122,Kahta,165724,Kayadibi Köyü
Adiyaman,122,Kahta,165725,Kocahisar Köyü
Adiyaman,122,Kahta,165726,Koçtepe Köyü
Adiyaman,122,Kahta,165728,Köseler Köyü
Adiyaman,122,Kahta,165727,Kozağaç Köyü
Adiyaman,122,Kahta,165756,Menderes
Adiyaman,122,Kahta,165729,Mülk Köyü
Adiyaman,122,Kahta,165730,Narince Köyü
Adiyaman,122,Kahta,165731,Narsirti Köyü
Adiyaman,122,Kahta,165732,Oluklu Köyü
Adiyaman,122,Kahta,165733,Ortanca Köyü
Adiyaman,122,Kahta,165734,Salkimbaği Köyü
Adiyaman,122,Kahta,165735,Saridana Köyü
Adiyaman,122,Kahta,165737,Şeyhbaba Köyü
Adiyaman,122,Kahta,165736,Sirakaya Köyü
Adiyaman,122,Kahta,205659,Taşlica Köyü
Adiyaman,122,Kahta,207471,Taşliçay Köyü
Adiyaman,122,Kahta,165738,Teğmenli Köyü
Adiyaman,122,Kahta,165739,Tuğlu Köyü
Adiyaman,122,Kahta,165740,Tütenocak Köyü
Adiyaman,122,Kahta,165741,Ulupinar Köyü
Adiyaman,122,Kahta,165742,Yaprakli Köyü
Adiyaman,122,Kahta,165743,Yelkovan Köyü
Adiyaman,122,Kahta,165757,Yeni
Adiyaman,122,Kahta,207470,Yenice Köyü
Adiyaman,122,Kahta,165744,Yiğinak Köyü
Adiyaman,122,Kahta,165745,Yolalti Köyü
Adiyaman,122,Kahta,165746,Zeytin Köyü
Adiyaman,117,Merkez,132041,Ağaçkonak Köyü
Adiyaman,117,Merkez,131945,Ahmethoca Köyü
Adiyaman,117,Merkez,131946,Akçali Köyü
Adiyaman,117,Merkez,131947,Akdere Köyü
Adiyaman,117,Merkez,131948,Akpinar Köyü
Adiyaman,117,Merkez,132024,Albet Köyü
Adiyaman,117,Merkez,131922,Alitaşi
Adiyaman,117,Merkez,205812,Altinşehir
Adiyaman,117,Merkez,131949,Aydinlar Köyü
Adiyaman,117,Merkez,131950,Aydinoluk Köyü
Adiyaman,117,Merkez,131951,Bağdere
Adiyaman,117,Merkez,131952,Bağlica Köyü
Adiyaman,117,Merkez,131953,Bağpinar Köyü
Adiyaman,117,Merkez,131923,Bahçecik
Adiyaman,117,Merkez,131924,Bahçelievler
Adiyaman,117,Merkez,132038,Barbaros
Adiyaman,117,Merkez,131954,Battalhüyük Köyü
Adiyaman,117,Merkez,131955,Bebek Köyü
Adiyaman,117,Merkez,131959,Börgenek Köyü
Adiyaman,117,Merkez,131960,Bözhüyük Köyü
Adiyaman,117,Merkez,131961,Boztepe Köyü
Adiyaman,117,Merkez,131956,Büyükkavakli Köyü
Adiyaman,117,Merkez,131957,Büyükkirkli Köyü
Adiyaman,117,Merkez,131962,Çamlica Köyü
Adiyaman,117,Merkez,131963,Çamyurdu Köyü
Adiyaman,117,Merkez,131964,Çatalağaç Köyü
Adiyaman,117,Merkez,131965,Çayli Köyü
Adiyaman,117,Merkez,131966,Çemberlitaş Köyü
Adiyaman,117,Merkez,132032,Çençeng Köyü
Adiyaman,117,Merkez,131967,Çobandede Köyü
Adiyaman,117,Merkez,131925,Cumhuriyet
Adiyaman,117,Merkez,131968,Dağkuyucak Köyü
Adiyaman,117,Merkez,131969,Dandirmaz Köyü
Adiyaman,117,Merkez,131970,Davuthan Köyü
Adiyaman,117,Merkez,131971,Derinsu Köyü
Adiyaman,117,Merkez,131972,Dişbudak Köyü
Adiyaman,117,Merkez,131973,Doğanli Köyü
Adiyaman,117,Merkez,131974,Doyran Köyü
Adiyaman,117,Merkez,131975,Durak Köyü
Adiyaman,117,Merkez,131976,Durukaynak Köyü
Adiyaman,117,Merkez,131977,Esence Köyü
Adiyaman,117,Merkez,131978,Esentepe
Adiyaman,117,Merkez,131926,Eskisaray
Adiyaman,117,Merkez,131927,Fatih
Adiyaman,117,Merkez,131958,Girik Köyü
Adiyaman,117,Merkez,131979,Gökçay Köyü
Adiyaman,117,Merkez,131980,Gölpinar Köyü
Adiyaman,117,Merkez,131982,Gözebaşi Köyü
Adiyaman,117,Merkez,207291,Göztepe
Adiyaman,117,Merkez,131981,Gümüşkaya Köyü
Adiyaman,117,Merkez,164180,Hacihalil Köyü
Adiyaman,117,Merkez,132028,Hasancik Köyü
Adiyaman,117,Merkez,131983,Hasankendi Köyü
Adiyaman,117,Merkez,131928,Hocaömer
Adiyaman,117,Merkez,131984,Ilicak Köyü
Adiyaman,117,Merkez,132027,Imamağa
Adiyaman,117,Merkez,131985,Incebağ Köyü
Adiyaman,117,Merkez,206438,Inceler Köyü
Adiyaman,117,Merkez,131986,Indere Köyü
Adiyaman,117,Merkez,131987,Ipekli Köyü
Adiyaman,117,Merkez,206380,Kalburcu Köyü
Adiyaman,117,Merkez,131929,Kapcami
Adiyaman,117,Merkez,205790,Karaağaç Köyü
Adiyaman,117,Merkez,131988,Karagöl Köyü
Adiyaman,117,Merkez,131989,Karahöyük Köyü
Adiyaman,117,Merkez,131930,Karapinar
Adiyaman,117,Merkez,131990,Karicik Köyü
Adiyaman,117,Merkez,132029,Kaşköy Köyü
Adiyaman,117,Merkez,131991,Kavak Köyü
Adiyaman,117,Merkez,131993,Kayacik Köyü
Adiyaman,117,Merkez,131931,Kayalik
Adiyaman,117,Merkez,131992,Kayaönü Köyü
Adiyaman,117,Merkez,205671,Kemerkaya
Adiyaman,117,Merkez,131995,Kindirali Köyü
Adiyaman,117,Merkez,131996,Kizilcapinar Köyü
Adiyaman,117,Merkez,132000,Koçali Köyü
Adiyaman,117,Merkez,132034,Kömür Cumhuriyet Köyü
Adiyaman,117,Merkez,132036,Kömür Hasankan Köyü
Adiyaman,117,Merkez,132033,Kömür Hürriyet Köyü
Adiyaman,117,Merkez,132035,Kömür Serintepe Köyü
Adiyaman,117,Merkez,132002,Koru Köyü
Adiyaman,117,Merkez,132001,Kozan Köyü
Adiyaman,117,Merkez,131999,Külafhüyük Köyü
Adiyaman,117,Merkez,131997,Kuşakkaya Köyü
Adiyaman,117,Merkez,131998,Kuştepe Köyü
Adiyaman,117,Merkez,132003,Kuyulu Köyü
Adiyaman,117,Merkez,132004,Lokman Köyü
Adiyaman,117,Merkez,131932,Malazgirt
Adiyaman,117,Merkez,132042,Mara
Adiyaman,117,Merkez,131933,Mehmetakif
Adiyaman,117,Merkez,132005,Mestan Köyü
Adiyaman,117,Merkez,131934,Musalla
Adiyaman,117,Merkez,132006,Olgunlar Köyü
Adiyaman,117,Merkez,132007,Oluklu Köyü
Adiyaman,117,Merkez,131935,Örenli
Adiyaman,117,Merkez,132008,Ormaniçi Köyü
Adiyaman,117,Merkez,132009,Ovakuyucak Köyü
Adiyaman,117,Merkez,132010,Palanli Köyü
Adiyaman,117,Merkez,132011,Paşamezrasi Köyü
Adiyaman,117,Merkez,131936,Petrol
Adiyaman,117,Merkez,132039,Pinaryayla Köyü
Adiyaman,117,Merkez,131994,Rezip Köyü
Adiyaman,117,Merkez,132030,Sariharman Köyü
Adiyaman,117,Merkez,132040,Sarikaya Köyü
Adiyaman,117,Merkez,132012,Şerefli Köyü
Adiyaman,117,Merkez,131937,Siratut
Adiyaman,117,Merkez,131938,Siteler
Adiyaman,117,Merkez,131939,Sümerevleri
Adiyaman,117,Merkez,132013,Taşgedik Köyü
Adiyaman,117,Merkez,132014,Tekpinar Köyü
Adiyaman,117,Merkez,132015,Toptepe Köyü
Adiyaman,117,Merkez,131940,Turğutreis
Adiyaman,117,Merkez,132016,Uğurca Köyü
